55907194,0
53297035,204
48248254,178
44800794,204
52479351,178
52448915,178
22096107,178
55062150,204
51519891,204
55666955,178
49801204,178
51127675,204
50958687,204
37286683,178
46523611,204
47562724,204
35450973,204
55839180,178
44858318,204
40894022,178
44764657,178
54426211,178
45082442,178
55354854,178
35325782,178
51725358,204
34861889,178
41077390,178
42447193,204
54703115,204
40589460,178
53421208,204
55574414,178
55907189,0
46490061,178
55820000,204
52211645,178
52955456,204
50937249,178
6985179,178
55523016,178
41175736,178
36291186,204
51870614,178
52260545,204
50056902,204
53011772,178
50241184,204
41562560,178
50113784,178
26965876,178
38760314,178
43634901,178
51582622,178
55498775,204
48695637,178
52728751,204
55136579,178
34580186,204
28812957,204
31933229,178
52958665,204
43683948,204
51294297,178
50732561,178
51466090,178
41129006,204
48076857,204
46905006,178
55506172,204
37628560,178
18041289,204
51042316,178
55347741,180
36433026,204
55815226,204
54508755,178
43251993,178
49965594,178
34564834,178
54879950,204
49076480,178
51016010,204
55585242,178
41989379,178
50484261,204
41862478,178
38065086,178
53209942,178
55489800,178
45479056,178
42743392,204
53581693,204
53530278,178
55098646,204
41244180,204
55855841,178
55045254,178
50045860,204
47208685,178
55850109,178
36663609,178
47564105,204
47937294,204
55158233,204
49640084,178
51186522,204
52953068,204
54872345,204
37778732,178
34195412,178
43437744,178
39581396,178
40118111,204
54886336,178
49405403,204
44902924,178
44807550,204
31758724,204
48876375,178
54128180,204
32349808,204
52217208,178
43105996,178
52914437,204
49655488,204
50869025,178
39563505,204
50003414,204
49654719,178
38973384,204
45916244,204
53816093,178
51598213,204
44663499,178
51288184,178
34021246,178
55855774,178
55123027,204
47852725,204
48804300,204
34175230,204
55684574,204
48956506,178
52931939,178
54401518,204
53789994,204
50645310,204
55827163,204
48037367,204
38502400,204
43429228,204
55306681,178
50192992,204
54427120,178
52903699,204
48137849,204
47108006,178
55133306,178
45689011,178
44144087,178
55206078,204
47115929,204
55254476,178
47522446,178
49822959,204
50268361,204
34479189,204
52248725,204
55849043,178
51406622,178
49753030,178
51070424,204
41722602,204
42659494,204
54894731,178
53049089,178
45027786,178
55882996,0
36000501,204
49960771,204
55348769,204
40235546,178
49899622,178
53250390,178
50526139,204
45513542,204
55852879,178
36356173,204
49672317,204
44747373,178
39222194,178
41084905,204
33103158,178
55444738,204
46350986,204
37152589,204
46923673,178
30253057,204
44081926,178
55315156,204
37475020,204
55844997,178
53693727,178
35107938,204
34570403,178
46548349,178
52624988,204
41403360,178
45377226,178
34226097,204
53818517,178
55352125,204
43493607,204
53295469,204
50387077,178
55039528,204
52207128,204
55244902,204
50846498,204
43790520,178
55907167,0
44739561,204
30181998,204
52004183,204
47346073,178
55357388,204
28873352,178
25819530,178
40872629,178
35648577,204
52548031,178
51336632,178
53820020,204
44233196,204
50655492,178
49731781,204
52805292,178
50443507,204
55682469,205
40533907,204
48033898,204
48144278,178
40923971,178
42636580,204
55907163,0
46405404,178
50578439,204
47445971,178
53882998,178
51955748,204
53997548,178
50390865,178
53921673,204
48322853,204
55265170,178
54485320,204
48901647,204
52341291,178
55008110,204
55144118,204
43368401,204
49640849,204
43598252,204
43913772,178
46806657,178
55454057,204
33513095,178
55212405,178
50828687,204
42656260,178
47387821,204
54776213,178
39949211,178
47546448,204
43728312,178
34605534,204
19002669,204
44690507,178
55379841,204
50443847,204
44064749,204
53648343,204
55117119,204
55907162,0
37069758,204
54606599,178
34815636,204
55883825,0
46722954,178
52575058,204
43654629,204
47499527,178
52701903,204
50309444,178
45522485,178
52447393,178
54708195,204
55610175,204
47221989,204
27692255,204
51246788,204
50088948,204
48463159,178
37780121,178
51152783,178
55852632,178
18284812,178
52613330,178
23503119,204
44318784,204
55419599,204
51574458,204
46416040,204
48371428,178
34433081,178
55405628,178
52045359,178
48542933,204
52400131,204
52733515,178
35742399,204
39859985,178
53368318,178
40939980,178
45200492,178
48752522,204
53155530,178
40235984,178
24507264,204
54586624,178
55369597,178
45999766,178
41775417,204
43743544,204
55120290,178
36640946,204
55900108,0
41967543,178
31786480,204
53738277,204
49154024,178
47839896,204
55822949,204
35741382,178
47252542,204
51908381,204
39645422,178
46365611,178
37110994,204
38634815,204
25307333,178
48611455,178
48666166,178
55907152,0
52954634,178
55759576,204
50282205,178
55226469,178
49380237,204
45468544,178
54301010,204
44620856,178
51820399,204
42332144,204
50666552,204
32751053,178
52793630,178
51882831,204
4013406,204
18105579,178
45335493,204
45295334,204
48190956,178
47501812,204
14168173,204
52408133,178
41807085,204
47426975,204
53783449,204
51749867,178
48755104,204
51750718,178
42932685,178
49417695,204
55506191,204
45198354,178
43003780,204
54380803,178
53894922,178
47832578,204
54974547,178
50721262,204
52507796,204
53939347,178
48721722,178
49618116,178
1102756,204
51599433,204
55665880,178
39195762,178
44060073,204
43598993,178
40385136,204
55451199,178
43060386,204
55107239,204
53036453,178
39668721,178
50462019,178
50607084,178
49151544,204
47282374,204
55335385,204
42316282,204
49374117,178
48349560,204
37291906,178
41273795,204
55193694,178
45078500,178
49498527,204
39302914,204
43952534,204
55732352,178
55810595,204
39714238,204
38707688,178
44550279,178
51072442,178
43350380,178
51569380,204
54257746,204
39092924,178
53775528,178
49216023,204
55907145,0
55600389,204
54863642,178
35150624,178
55816209,204
50309872,178
51573770,178
55177847,178
55613068,204
46929949,204
55814285,204
44733021,204
52077991,178
33294264,204
41666920,204
51706557,178
38614893,204
50417758,178
52492885,204
49822081,204
48868341,204
18163910,178
9098228,178
51543606,178
52492202,204
40471880,178
39488863,178
52369353,204
48947594,204
53776785,178
40908993,178
47479164,204
50608357,178
46095786,204
50682703,178
36601618,178
54099285,204
34291560,204
49998676,204
46206170,204
43312231,204
52857284,178
42955991,204
54998996,178
55137593,178
53334294,204
49814321,204
45655306,204
54081929,204
41019480,178
54108010,178
47067381,204
48581377,204
32398895,204
50333523,204
39134598,204
48804519,178
28980229,204
47804591,204
51148164,178
53426815,204
55639061,204
51113969,204
52409014,178
43350078,178
53984963,178
40790311,204
51238315,204
38934786,178
43247453,204
54621553,204
23360022,204
52238436,178
49436562,204
54366950,178
53159216,204
51184730,178
38328306,204
51148320,178
49048133,204
44181068,204
36420772,204
55410436,178
48818968,178
50431799,204
47159111,178
53853670,178
37003527,178
45563238,178
40580174,178
23818971,204
54427040,178
46022092,178
34461000,178
1145222,204
53416646,178
42622020,204
51094642,204
44504582,204
49334063,178
42779100,178
43423106,178
42447646,178
50762139,204
51497081,204
54216419,178
48759375,178
50073381,204
40836926,178
46454896,178
36101930,204
45726760,204
42564607,178
55289140,178
47252422,178
50812662,178
45934020,204
55475230,204
20776650,178
36594067,204
35959569,204
50545744,178
54572846,204
46470106,178
47480659,178
54070495,178
53764171,178
46338944,204
45298382,178
54338654,204
55567844,178
35947193,178
51085024,178
47465062,178
53875302,204
51588848,204
50687423,178
55721836,178
13994808,204
53699546,178
38399389,178
55903745,0
48209353,178
43374267,178
45297737,178
54255469,204
52640611,178
45768542,204
47262852,178
49679689,204
55048487,204
35031485,204
55387924,204
45616604,204
35910736,204
36769599,204
37645710,204
53045213,178
50296448,204
53139914,178
55505767,204
49633191,204
53851134,204
44986551,178
47570828,204
47472654,178
53700199,204
47879428,178
36992325,178
35035199,204
49479786,204
54155959,204
43840172,178
36786951,204
43369172,178
43858673,204
49313233,178
53432886,178
55907119,0
48398421,178
36629837,178
47133306,204
44580547,204
42979636,178
33950390,178
54835963,178
48288306,178
37734325,178
34235527,178
55409209,204
35339428,178
47390709,178
55907116,0
46113061,204
19244639,204
55673070,178
54308897,204
39986499,204
36355421,178
41903897,178
33018755,204
55422114,178
44672809,204
53704209,178
55445245,180
23780815,204
50241072,204
52847440,204
53764556,178
42674182,178
31503482,204
42894642,178
54297051,204
52724896,204
45536488,204
35038275,178
55472641,178
55766997,178
42406758,204
43760055,178
46669486,178
49910163,204
48012184,204
52514723,178
43788979,178
38702194,178
50917995,178
54978945,178
44351155,178
9726983,204
38312636,178
37839432,204
49490250,178
54273541,204
46687327,204
37231111,178
50640643,204
38918538,204
54894563,178
42334010,204
28327177,204
45594765,178
48971262,178
43637126,178
36715716,178
51942249,204
45816267,204
50226176,204
19821405,204
55907108,0
54968631,204
55755510,204
44827138,204
47469598,178
45303706,204
53061930,178
51992143,178
40318382,204
39443768,204
52758483,178
47557641,178
53093361,204
53823171,178
38074047,204
48203185,178
42688921,178
51556856,204
55756870,178
53975717,204
44913900,204
55095454,178
47003486,178
43296240,204
46583143,204
37967014,178
44397970,178
40299281,204
33746818,178
39577657,204
51280736,178
53571254,204
47505773,204
42150638,178
52238259,178
48507654,204
49377202,178
42113942,204
55520975,178
51822202,204
55818494,204
55660474,205
49234108,178
55656476,180
38892772,178
51052731,178
55884228,0
47596523,178
54861600,178
55231390,178
33068449,178
39102830,204
54707039,204
54998327,178
39433133,178
55733028,178
37761964,204
53043480,204
53300949,204
55657435,178
31184462,204
43435057,204
2212422,204
44320841,204
34171760,204
55073047,178
47400190,178
52532770,204
49083512,204
45261296,204
35617480,178
35971305,178
45035019,204
40475807,204
48256787,178
33292162,204
53696925,204
42601774,178
49577737,178
40783841,178
11434293,204
52629577,204
52716931,178
39760905,204
44865786,178
51269703,178
49046121,204
36066723,178
37646375,204
43323040,178
27826307,204
36870914,204
55601712,178
46659869,204
46199051,178
42616888,178
37692048,204
38108391,178
43399786,178
32966164,178
47892734,178
45857336,178
52583566,204
55391798,204
52473479,204
28429909,204
47572373,204
45799225,178
55281167,178
50494083,204
55644351,204
49373925,178
44111580,178
49193414,204
41806053,204
51307994,204
45660387,178
53704333,204
54601688,178
54077277,204
54459268,178
50939407,204
47814341,178
54948867,204
41634054,178
50806596,204
54644540,178
55836582,178
34911536,204
54857424,204
50408808,204
44296638,178
53539177,178
40793081,204
37823725,204
55314747,204
46577581,204
33719464,178
53159008,178
43993726,178
53004754,204
44897645,204
43747894,178
49460431,178
39714907,204
52260388,178
44081203,204
44149227,178
54119949,204
38613007,204
48129882,204
50240459,204
53742273,178
42441535,204
41676855,204
43482357,204
44556756,178
55522659,178
51934974,204
40126313,178
53063322,204
49592595,204
51388757,204
55134737,178
49896662,178
54998696,178
9970359,178
54181533,204
35208378,178
54022161,204
55608087,180
53646059,178
44027659,204
44449886,178
32780909,204
39372130,204
45237434,204
55568516,178
55174555,178
55407700,204
51507582,204
55088864,204
51499565,178
55281890,178
43290571,178
38594696,204
49629719,178
51351457,204
55566986,180
53845664,178
53916679,178
36924052,178
48314581,178
53322344,178
40268775,204
34198564,178
42131711,204
52836577,204
55655027,204
32713551,204
15705494,178
42170200,204
52702818,178
36671875,204
47634210,204
41546275,204
55607469,178
50502129,178
31752039,178
55475516,204
45790356,178
39848364,178
55157601,204
24384226,178
44083199,204
39860173,204
42115695,178
37566482,204
52526458,204
51433610,178
51192853,178
55433731,204
49874035,178
39845162,178
39013366,204
48633150,178
48569368,204
54416507,178
55885394,0
54279607,178
48887421,204
43308487,204
46746625,178
52242840,178
50992961,178
50651063,178
43863410,178
44786919,178
51069517,178
25439454,178
52855289,178
44987526,204
34002892,204
52931506,204
45071753,204
49368264,204
43838488,178
44218251,178
35902505,178
36621327,178
55658199,178
55232472,204
55429451,204
35558885,204
46911635,178
55666447,204
39422696,204
44137109,178
52809081,178
54199790,204
48865747,204
32509572,204
41158183,204
47786883,178
54305065,204
55168244,178
33113400,178
34644077,204
52523835,178
45814976,204
31582740,204
55207276,178
54168029,178
55831781,204
38066967,204
54242076,178
54694315,178
34572848,178
52283491,178
53722445,178
50028645,178
39835067,204
55815369,204
39777145,178
55272555,204
52391723,204
55907073,0
41609169,204
54545664,178
45283952,178
48944687,178
44708704,204
50554947,204
48337262,204
52465959,204
45687022,204
50564787,204
47806368,178
12623529,204
45516791,178
37087262,178
33360252,178
49386350,204
35764869,178
51028117,178
32067109,178
32357367,178
46073726,204
19528339,204
55665459,178
45493194,178
51597994,204
51839926,178
46210309,178
41382482,204
44291201,178
43260524,178
50765692,178
50084221,178
55454458,178
35810451,204
46808721,178
55433943,204
55386474,178
50800623,178
48321098,204
40712069,178
49511196,204
50720868,204
531312,204
40396189,178
44003370,204
38181514,178
45363718,204
50599252,204
37563768,178
51373872,178
34106768,204
36629150,178
55750878,178
52559139,178
41181558,204
44599180,178
37854287,204
46475335,178
51271795,204
44173969,178
46782451,204
55190894,178
53884537,178
54936914,178
44698633,204
55660996,178
52439100,204
38898638,178
52536430,204
41137955,204
44607184,178
53808434,204
37232783,178
37052821,204
51034788,178
54461719,178
49150099,204
47926503,204
54228673,178
55012764,178
55795450,204
50124974,204
50552863,178
38236559,204
47748209,204
27577948,178
47336397,178
52323297,178
49377413,204
49893969,178
51483590,204
43581824,204
40542001,178
38773226,178
54279259,178
55545251,178
54269442,204
47400112,204
49965179,178
55851600,178
55025281,178
53330192,204
33132940,204
55404933,204
53203264,178
52407186,204
31886212,204
41272267,204
55820564,204
34805194,204
42471943,178
48718734,178
33321205,204
46265149,178
52813026,204
55126501,178
48867904,178
36319907,178
49932489,178
53826933,178
50681691,204
36589961,204
54927001,178
55625770,204
51413575,178
53792913,204
43360413,204
36193061,204
49182277,178
48227204,178
48630108,178
35428940,204
39086547,178
49773886,204
48498272,204
49234865,178
54909018,204
45250462,204
46301603,204
53161822,178
47554884,178
55074542,204
34714832,204
51618685,178
35223633,178
54995763,204
41338658,178
49278905,178
36057410,204
35602358,178
37292132,204
55122399,178
55823636,204
41988708,178
52119493,204
36225560,204
54231181,178
39819157,204
54858214,178
39289612,204
55308591,178
55027504,178
49423817,204
51278756,178
34930764,178
53106805,204
45060842,178
46392323,204
55907053,0
55850424,178
40602703,204
53878289,204
37284029,204
54092626,178
44345331,178
54378665,178
55010517,204
8518081,178
41373457,204
55897795,0
51734718,178
46490806,204
50740045,204
38473453,178
39011154,178
36250120,204
47125394,204
49566308,204
46669756,204
52883990,204
48381968,178
46443467,204
48177964,178
50970069,178
37609117,204
55130877,178
52053580,178
55277779,204
53146052,204
55907047,0
54445180,204
55435249,178
54100526,204
48345687,178
55631343,178
39343083,204
50214343,204
53691823,204
44852592,178
52191037,178
47233570,178
55720965,178
27765933,178
49169156,204
50787219,178
5529528,178
55907045,0
48304762,178
44883069,178
48161104,204
45752647,178
47646227,178
50842582,204
55369364,204
47368980,178
50400986,204
55894571,0
52578567,178
53416592,178
43409561,204
54290275,204
30258700,204
38393657,178
50318586,204
7461750,204
46641648,178
55131171,178
43361611,178
39519449,204
54039732,204
54846840,204
55886973,0
33533060,204
50658719,178
43031835,204
55078580,204
55496130,180
55034099,204
43360644,204
52065970,204
36808015,204
52635696,204
49356890,204
51752774,178
50937625,204
38670451,204
55230459,204
23119236,178
55038681,204
46577272,204
36316928,178
38630496,204
41235992,178
51025669,204
48660248,178
52820794,178
55279265,178
51721469,204
53146024,178
39078938,178
51780808,204
49240335,178
44382091,204
50981971,204
45349820,204
55016061,204
50514236,204
53629628,178
55217973,204
49000584,204
41227345,178
55620111,204
53084385,178
53086866,178
54729583,178
51431099,204
55507080,204
54978614,204
53722998,178
54998246,178
51065953,178
23076099,178
53385872,178
49789076,178
45444057,178
47716215,204
52800824,204
51131740,178
49349173,178
34276965,178
55468324,204
47344776,204
55775273,204
52504149,178
32039498,204
35891942,178
55834481,204
37870982,178
46473059,178
50982695,178
41987800,204
53699982,204
50534112,204
33884680,204
50667512,204
54551106,204
55436524,178
35723882,204
47343426,204
45237825,204
32671495,178
29151309,178
51810656,178
44990794,204
40855812,178
49920757,204
49926380,178
55907028,0
35739641,178
54815572,204
47948601,204
34692827,204
40707450,178
35965276,178
48833881,204
53166339,178
50122970,178
46989392,178
53713035,178
55435444,204
51531558,204
54804988,178
35993931,178
34947826,204
54197664,178
32129001,178
46599970,204
53506201,204
32215322,178
39195027,178
47749080,204
55821540,178
37001130,204
45681426,178
55856048,178
53008501,204
54457921,178
44240241,178
55593888,204
46471727,178
54653632,178
37444068,204
44766083,178
55297157,204
50728846,178
38826144,178
51199896,178
43691110,178
47926609,204
50040133,204
42094329,204
53371692,204
55468978,178
35879169,178
29316502,204
50558273,178
55831536,204
51555931,204
41740192,204
43537654,178
44532720,204
1273159,178
55617554,178
48828980,204
48446480,204
40192235,204
47411129,204
22270015,204
49689371,204
48981125,178
37759587,178
35540489,178
52268211,204
53646041,178
25073805,178
52580419,178
42482467,178
54720051,178
38567108,178
50657282,204
45213103,204
54888796,178
55085411,204
52996569,178
49873716,204
40562307,178
52469727,178
39499328,178
49551925,178
46075321,204
53096744,204
49376855,204
52262508,178
50227875,178
55822872,204
54822907,204
33230896,178
48687723,178
54036284,204
50972367,178
35742446,204
49467205,178
48372282,204
45584037,178
46445300,204
44081247,178
38900747,204
43961636,204
54180128,204
45327499,178
53283766,204
55593462,204
51533734,178
55613736,180
55498970,204
49261536,178
54755603,178
54358929,178
38002855,204
54378378,204
37560077,204
55151679,204
50636473,178
44170898,204
53825915,204
49181005,204
20479613,204
35768221,178
51156252,178
53390804,204
44985675,178
43129787,178
39761032,204
55269777,178
54128441,204
53740266,204
55666442,178
4587312,178
55368837,178
44633724,204
51626437,178
35773134,178
40916822,204
53203944,204
49853392,178
55814342,178
50208980,204
32073227,178
55097518,204
49556013,204
48867855,178
55894470,0
55135110,178
35219347,204
43909892,178
43100628,204
52050813,204
35362821,204
53222651,204
49953744,178
38822505,178
51170420,178
53090777,204
40666997,204
54264279,178
50254283,204
55703362,204
32000937,178
55903730,0
55619583,178
2827863,204
55190488,204
53887946,178
39399493,178
50440114,204
16806730,204
45310558,204
50925641,204
47185445,178
54019443,204
53357785,204
37874214,178
34648202,204
48323831,204
37437060,178
28797181,178
51818871,204
41187800,204
44246788,204
49316625,204
51150287,178
51441904,178
46353995,178
46163260,204
50374318,178
42562592,204
48412956,178
36006525,204
52951926,178
54854161,204
52776276,178
49105689,204
47825130,204
20461825,204
46224415,204
55623145,178
46924509,178
55285660,178
50860672,178
44099578,178
49561774,178
52447712,178
40973708,204
40764687,178
44510963,204
51419261,178
47257432,204
46775583,178
34594922,178
49748419,204
54692442,204
50553238,178
52181606,204
49020210,204
40611179,204
43350333,204
55338428,204
54228506,178
54804309,204
54009690,204
40197401,178
45005236,204
51182468,178
42312962,178
30520554,178
43347469,204
55840161,178
49575339,204
48873248,178
27733310,204
38774646,204
48790848,204
53126045,204
51080299,204
43684808,178
47473049,178
41587049,204
48437810,204
49609015,178
44061375,204
53283087,178
44082254,178
51085135,204
48804392,178
48012390,204
53567773,178
23198949,178
21863993,204
41541776,178
52014803,204
44583762,178
54883489,178
51621104,178
55906994,0
51958502,178
38880080,226
38955602,178
50564547,178
45445116,178
54655659,178
40649494,178
54272931,178
55546496,204
39880541,204
39061269,204
44980897,178
29940639,178
42044766,178
51898796,178
41870155,178
54504352,178
50607292,204
55311072,204
47660750,204
40533682,178
49803481,204
55518782,180
34063405,178
51600865,178
36343079,204
53056950,178
54862067,178
53179875,178
55792116,204
55591481,178
50088284,178
50381076,178
53931663,204
54190655,204
43895803,178
51594069,204
45862112,178
40809825,178
34556858,204
55794114,178
48449654,178
43214398,204
42084820,178
55847193,178
41695105,204
44108691,178
37852096,178
32596903,178
36024241,204
55312188,204
55249530,178
54709060,178
54445632,204
49328294,178
47425886,204
45698379,204
54255043,178
49887640,178
36624572,204
48724771,204
53084506,204
45753589,178
54589716,178
49343797,178
32672786,204
55244913,204
33248127,178
49102377,204
52272179,204
49159944,204
40317948,204
29964008,204
47779589,178
45482268,204
45613976,204
55634420,180
50468579,204
40647383,178
55396649,204
50606742,178
54883935,178
48547789,204
42134051,178
46917190,178
52630178,204
55265451,204
40826146,204
48782713,178
48418714,204
54629693,204
38702574,204
50510062,204
38074558,178
53786585,178
42428876,204
52655336,178
34855143,204
54894042,204
52626021,204
15637691,178
44918018,204
55451106,178
53259514,204
46403634,204
49255551,204
51102837,178
43598313,204
39353074,178
46910985,204
42200626,178
37016173,178
54960143,204
41827702,178
49488701,178
54515431,178
52109227,178
36420912,178
53560217,178
49528807,178
51737959,204
52134973,178
46682751,178
52397916,204
36201373,178
32252308,204
44137640,204
55662172,178
38084175,204
41341348,178
46333821,204
50814145,204
44627833,204
43905105,204
55906983,0
48317527,204
49427295,204
49862290,178
45916903,178
53569405,204
55524114,178
52002594,178
46444529,178
47704212,178
55256863,178
15122467,178
44120841,178
47669012,204
41368760,178
52483622,178
53791752,204
44078834,178
42971324,178
44843311,204
49359697,178
46343703,204
30311967,178
54247870,204
55895665,0
54340839,178
33101031,204
55906981,0
53923984,178
50750926,204
52857803,204
39599240,204
51720512,178
43314228,204
54967491,204
26720796,204
45793178,204
54095699,178
50866951,204
54291841,178
41923144,178
55906977,0
55831688,178
54683808,204
55250079,204
50455000,178
40769057,204
44089255,204
50568695,204
40559323,178
47148616,178
48222525,204
38905971,178
54567507,204
35691211,178
55672886,205
52000236,178
50189211,178
55802201,178
44787131,204
35105780,204
55259832,204
53796027,204
53147185,178
48916916,204
32553729,204
55829649,178
53292823,204
45328485,178
50214856,204
50478652,204
50618820,204
51015005,204
51116687,178
47011093,204
54960741,204
40039973,178
51901558,178
48176712,178
51640884,178
51110009,204
41918403,204
54376106,178
50822768,178
55566796,204
43758619,178
53858603,204
43150286,178
40146759,178
22280734,204
54867627,204
46623070,204
51211473,178
49939077,204
48905914,178
54598197,204
55174335,204
54560654,204
48834863,178
33369391,178
35151727,178
55035090,178
50415615,178
54111223,178
54944326,204
53998797,178
44320307,204
53087719,178
42369675,178
47734439,178
52651135,204
47557111,178
54795714,178
52954182,178
54991390,204
42489200,226
52294595,178
24698928,178
52238085,178
49249839,204
52252356,178
15038952,178
48283547,204
36281030,204
55441708,204
14640757,178
18586683,204
54395508,204
48721531,178
47597921,178
35227306,178
52925290,204
48527593,204
35079412,178
51431561,178
38760999,204
54907687,178
53723510,178
35450929,204
55580330,178
54375310,178
55369998,178
52744342,178
50555395,178
51511778,178
55649381,178
33752286,204
42440777,178
46733870,178
53171621,204
38536683,178
55507769,178
33618107,178
48622224,178
53638399,178
53424972,178
36329369,204
53170354,178
26934059,204
40182258,178
42828954,178
30772264,204
17621063,178
47244360,204
36872820,204
52305317,178
55818010,204
54283521,204
43470023,204
47372308,178
52389085,204
37696401,178
53859505,178
54867618,178
38500108,204
46120469,204
51082818,178
54845231,204
52436205,204
45729952,178
49579660,178
48786253,178
55465770,178
51976829,204
53338899,204
55831840,204
41911008,178
55906963,0
54095509,204
34273897,204
35224493,178
41339279,204
35773362,178
18712678,178
44836553,178
40494810,204
53034398,178
43406089,204
41361792,204
45256279,178
44673976,178
54555659,204
48102814,204
35626900,178
45273026,204
50982485,178
39041905,178
50040356,204
44512388,178
53534719,204
29759613,204
55031833,178
37952617,178
48883571,204
55511078,204
51556175,178
42563449,204
54392610,204
51869152,178
32898071,204
46470530,204
19669184,204
53071961,204
54223110,178
54457591,204
30088592,178
48127428,178
48808617,204
54459534,178
33723261,226
48490663,204
55180243,204
51719329,204
50202347,178
55250695,204
51407656,178
44146357,204
49178494,178
40204957,178
52279327,225
52693792,178
36917192,204
18452656,178
35834923,204
48880578,178
54042731,204
54852335,178
20121906,204
51896619,178
43002472,178
54053578,204
34363872,204
53017709,204
42520738,178
50053355,204
50308061,204
50009540,178
47639461,178
54221675,204
53225196,204
52666063,178
53979658,204
54973397,204
54467701,204
44629038,178
55579228,178
43997206,204
37547796,178
54380831,178
55682925,225
46486333,178
26710912,178
46303518,178
51503180,178
48024148,178
53722057,204
46790088,178
54985094,178
55124186,178
45105128,178
50632837,178
51397768,178
54814085,204
55369774,204
54002372,178
44537216,178
34139154,178
26563089,204
48232515,178
39883982,204
54634270,204
53368004,178
46492966,204
41620044,178
44160170,204
38926872,204
54810357,178
51911339,204
55477565,178
38005647,178
53518299,204
47655853,204
49277030,178
53102657,204
45282254,178
50571865,204
50082130,204
55614097,178
38591300,204
52709417,204
39990589,204
53348826,178
54318179,178
37706868,204
40381741,178
44661286,204
52041458,178
34415625,178
55127227,204
27157130,204
48810616,204
36036697,204
43823406,178
42074708,178
19741725,178
40010305,178
53945450,178
43035551,204
33710037,204
54839265,178
55815707,204
37103857,204
49341096,178
54300442,204
53713680,204
5770220,178
32262495,204
54406329,204
54374413,204
51697992,204
54990719,178
52527674,204
53220219,204
48359448,178
45599158,178
54885896,204
47980259,226
41768027,204
53212931,178
42769167,178
44685402,204
44088937,178
54808287,204
40607857,178
55462079,204
38668381,178
37941265,204
55821833,204
51173799,204
55590546,178
55817876,204
39827057,178
44032927,178
55122779,204
54555795,204
43073250,204
33527403,178
55499792,204
4863030,204
43519295,204
43250998,204
51513053,178
45377151,178
51162367,204
34860540,204
33838074,204
44753071,178
54416416,204
37792700,178
34711443,178
35887219,204
43400958,178
51357372,204
45118542,204
50999502,204
54503993,204
48722537,204
40923136,178
46123172,178
43761112,204
49788380,204
52561543,204
51767713,204
41193907,204
34027125,204
47988169,204
51841705,204
53282811,204
52162857,204
54800384,204
50884858,178
31975524,178
55793288,204
52514956,204
44712997,204
32285178,178
50512289,204
55397622,178
53669452,178
52354437,204
43108602,178
52241852,204
42590673,178
38675064,178
53045253,178
47673936,178
51912046,178
53194085,204
49574675,178
51127325,204
31740410,178
49116555,178
54012085,204
44904317,204
52275878,178
37209407,204
38792445,178
44778878,178
53175646,204
53383413,178
46671211,178
44757267,178
48173874,178
55075361,204
41207052,204
39950508,204
41491535,204
34273928,204
55200287,204
41896596,204
51573853,178
38631648,178
55117415,204
48858634,204
46691484,204
49114063,204
48520877,178
50256234,204
55810824,204
53479240,178
35516794,204
3618290,178
35217700,204
54533207,204
55906938,0
55362257,204
46002340,204
55212282,204
54479040,178
55662090,178
52940340,204
47896579,204
